Collection Name,Title,Part,Name,Name URI,Resource Type,Resource Type URI,Genre,Genre URI,Place Created,Publisher,Date Issued,Date Created,Date Captured,Edition,Issuance,Frequency,Language Term,Language Term URI,Language Term Type,Extent,Physical Description Note,Form#1,Form URI#1,Form#2,Form URI#2,Internet Media Type,Digital Origin,Abstract,Table of Contents,Note,Note Type,Subject Topic#1,Subject Topic URI#1,Subject Topic#2,Subject Topic URI#2,Subject Topic#3,Subject Topic URI#3,Subject Topic#4,Subject Topic URI#4,Subject Topic#5,Subject Topic URI#5,Subject Topic#6,Subject Topic URI#6,Subject Name#1,Subject Name URI#1,Subject Name#2,Subject Name URI#2,Subject Name#3,Subject Name URI#3,Subject Name#4,Subject Name URI#4,Subject Geographic#1,Subject Geographic URI#1,Subject Temporal#1,Subject Temporal URI#1,Subject Title#1,Subject Title URI#1,Subject Genre#1,Subject Genre URI#1,Identifier,Identifier LUNA,Identifier ARK,Physical Location,Physical Location Type,Shelf Locator,Related Item,Related Item Type,Related Item Identifier,Related Item Location,Access Condition,Access Condition URI
CU Museum of Natural History: Earl Morris papers,Chac Mool figure as found in outer chamber of the Temple of the Chac Mool,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,hand coloring,http://vocab.getty.edu/page/aat/300133555,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,Title derived from 1991 inventory.,,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Stone carving,http://id.worldcat.org/fast/1133837,Extinct cities,http://id.worldcat.org/fast/918959,,,,,,,,,"Chichen Itza (Tinum, Yucatán, Mexico, North America) (archaeological/prehistoric site)",https://www.geonames.org/11071657,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.02_009_075.jpg,,,CU Museum of Natural History,,,,,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. ",http://rightsstatements.org/vocab/UND/1.0/
CU Museum of Natural History: Earl Morris papers,"Limestone jar in situ, Temple of the Chac Mool",,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,Title derived from 1991 inventory.,,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Storage jars,http://id.worldcat.org/fast/1133991,Pottery,http://id.worldcat.org/fast/1073579,,,,,,,,,"Chichen Itza (Tinum, Yucatán, Mexico, North America) (archaeological/prehistoric site)",https://www.geonames.org/11071657,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.02_009_076.jpg,,,CU Museum of Natural History,,,,,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. ",http://rightsstatements.org/vocab/UND/1.0/
CU Museum of Natural History: Earl Morris papers,Detail of painted stone or fresco,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,color photographs,http://vocab.getty.edu/page/aat/300128359,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,,,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Mural painting and decoration,http://id.worldcat.org/fast/1029558,Tiles,http://id.worldcat.org/fast/1150910,,,,,,,,,"Chichen Itza (Tinum, Yucatán, Mexico, North America) (archaeological/prehistoric site)",https://www.geonames.org/11071657,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.02_009_077.jpg,,,CU Museum of Natural History,,,,,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. ",http://rightsstatements.org/vocab/UND/1.0/
CU Museum of Natural History: Earl Morris papers,Last portion of debris filling the Temple of the Chac Mool,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,hand coloring,http://vocab.getty.edu/page/aat/300133555,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,Title derived from Temple of the Warriors by Earl H. Morris (1931) page 143.,,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Fireplaces,http://id.worldcat.org/fast/925674,,,,,,,,,"Chichen Itza (Tinum, Yucatán, Mexico, North America) (archaeological/prehistoric site)",https://www.geonames.org/11071657,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.02_009_078.jpg,,,CU Museum of Natural History,,,,,,,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,http://rightsstatements.org/vocab/InC/1.0/
CU Museum of Natural History: Earl Morris papers,Chac Mool figure as found in outer chamber of the Temple of the Chac Mool,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,hand coloring,http://vocab.getty.edu/page/aat/300133555,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,Title derived from 1991 inventory.,,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Mural painting and decoration,http://id.worldcat.org/fast/1029558,,,,,,,,,"Chichen Itza (Tinum, Yucatán, Mexico, North America) (archaeological/prehistoric site)",https://www.geonames.org/11071657,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.02_009_079.jpg,,,CU Museum of Natural History,,,,,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. ",http://rightsstatements.org/vocab/UND/1.0/
CU Museum of Natural History: Earl Morris papers,"Chac Mool figure lying on side, Temple of the Chac Mool",,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,hand coloring,http://vocab.getty.edu/page/aat/300133555,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,Title derived from 1991 inventory.,,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Sculpture,http://id.worldcat.org/fast/1109483,Stone carving,http://id.worldcat.org/fast/1133837,,,,,,,,,"Chichen Itza (Tinum, Yucatán, Mexico, North America) (archaeological/prehistoric site)",https://www.geonames.org/11071657,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.02_009_080.jpg,,,CU Museum of Natural History,,,,,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. ",http://rightsstatements.org/vocab/UND/1.0/
CU Museum of Natural History: Earl Morris papers,"Aerial view of Chichen Itza including Temple of the Warriors, El Castillo, and the Nunnery",,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,aerial photographs ,http://vocab.getty.edu/page/aat/300128222,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,Title derived from 1991 inventory.,,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Forest management,http://id.worldcat.org/fast/932231,,,,,,,,,"Chichen Itza (Tinum, Yucatán, Mexico, North America) (archaeological/prehistoric site)",https://www.geonames.org/11071657,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.02_009_083.jpg,,,CU Museum of Natural History,,,,,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. ",http://rightsstatements.org/vocab/UND/1.0/
CU Museum of Natural History: Earl Morris papers,"Small round, white stones arranged on smooth surface",,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,hand coloring,http://vocab.getty.edu/page/aat/300133555,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,,,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Ice,http://id.worldcat.org/fast/966505,,,,,,,,,,,"Chichen Itza (Tinum, Yucatán, Mexico, North America) (archaeological/prehistoric site)",https://www.geonames.org/11071657,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.02_009_085.jpg,,,CU Museum of Natural History,,,,,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. ",http://rightsstatements.org/vocab/UND/1.0/
CU Museum of Natural History: Earl Morris papers,Wall corner topped by carved animal figure,,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,hand coloring,http://vocab.getty.edu/page/aat/300133555,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,,,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Stone carving,http://id.worldcat.org/fast/1133837,Extinct cities,http://id.worldcat.org/fast/918959,,,,,,,,,"Chichen Itza (Tinum, Yucatán, Mexico, North America) (archaeological/prehistoric site)",https://www.geonames.org/11071657,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.02_009_086.jpg,,,CU Museum of Natural History,,,,,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. ",http://rightsstatements.org/vocab/UND/1.0/
CU Museum of Natural History: Earl Morris papers,"Picks and excavation backgrounded by El Caracol, Chichen Itza",,"Morris, Earl Halstead, 1889-1956","
http://id.loc.gov/authorities/names/n80004158",Still image,http://id.loc.gov/vocabulary/resourceTypes,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,Undated,2020,,,,,http://id.loc.gov/vocabulary/iso639-2/eng,ISO639-2,1 Photograph,,hand coloring,http://vocab.getty.edu/page/aat/300133555,lantern slides,http://vocab.getty.edu/page/aat/300134977,image/jpeg,reformatted digital,,,,,Excavations (Archaeology),http://id.worldcat.org/fast/917564,Dendrochronology,http://id.worldcat.org/fast/890285,Mayas--Antiquities,http://id.worldcat.org/fast/1012778,"Southwest, New--Antiquities",http://id.loc.gov/authorities/subjects/sh85125670,Extinct cities,http://id.worldcat.org/fast/918959,Historic buildings--Conservation and restoration,http://id.worldcat.org/fast/957729,,,,,,,,,"Chichen Itza (Tinum, Yucatán, Mexico, North America) (archaeological/prehistoric site)",https://www.geonames.org/11071657,Twentieth century,http://id.loc.gov/authorities/subjects/sh85139020,,,,,EHM07.02_009_087.jpg,,,CU Museum of Natural History,,,,,,,"The copyright and related rights status of this Item has been reviewed by the organization that has made the Item available, but the organization was unable to make a conclusive determination as to the copyright status of the Item. Please refer to the organization that has made the Item available for more information. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. ",http://rightsstatements.org/vocab/UND/1.0/
